Time,Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z, Label
4:10:43,-0.87,-0.19,-0.05,13.79,57.12,-40.11,
4:10:43,-0.9,-0.18,-0.08,24.78,67.13,-34.79,
4:10:43,-0.94,-0.11,-0.12,35.14,66.64,-36.47,
4:10:43,-1.05,0.02,-0.21,29.33,46.9,-41.44,
4:10:43,-1.11,0.17,-0.23,12.46,14.84,-49.91,
4:10:43,-1.12,0.28,-0.22,-7.35,-15.12,-61.04,
4:10:43,-1.1,0.34,-0.14,-23.73,-33.81,-65.87,
4:10:43,-1.02,0.37,-0.08,-40.88,-36.05,-58.17,
4:10:43,-0.98,0.4,-0.08,-50.05,-26.32,-47.46,
4:10:43,-0.97,0.38,-0.08,-41.23,-10.71,-33.95,
4:10:43,-0.97,0.34,-0.09,-25.41,6.23,-18.06,
4:10:43,-0.97,0.29,-0.13,0.84,21.35,-6.51,
4:10:43,-0.95,0.24,-0.13,34.72,32.62,-8.33,
4:10:43,-0.92,0.21,-0.1,86.03,45.01,-13.09,
4:10:43,-0.92,0.13,-0.08,92.61,57.4,-8.82,
4:10:43,-0.95,0.13,-0.07,87.08,68.39,-3.85,
4:10:43,-0.96,0.11,-0.08,66.99,71.96,-2.8,
4:10:43,-0.98,0.16,-0.09,30.52,68.74,-12.81,
4:10:43,-1,0.14,-0.13,-10.99,58.17,-26.74,
4:10:43,-1,0.11,-0.14,-47.46,43.54,-37.17,
4:10:43,-0.93,0.09,-0.13,-69.72,34.58,-30.59,
4:10:43,-0.9,0.11,-0.11,-75.67,39.27,-30.8,
4:10:43,-0.91,0.1,-0.1,-70.42,70.84,-28.84,
4:10:43,-0.94,0.11,-0.11,-66.5,67.76,-25.69,
4:10:43,-0.97,0.11,-0.15,-64.82,70.28,-21.35,
4:10:43,-0.98,0.1,-0.16,-60.41,66.85,-18.83,
4:10:43,-0.98,0.12,-0.16,-50.54,62.58,-20.23,
4:10:43,-0.97,0.13,-0.14,-37.59,59.71,-24.22,
4:10:43,-0.97,0.14,-0.11,-16.1,59.78,-26.88,
4:10:43,-0.98,0.15,-0.09,14.63,62.51,-26.53,
4:10:43,-0.99,0.2,-0.12,36.68,55.86,-23.66,
4:10:43,-1.02,0.24,-0.15,43.12,36.75,-0.14,
4:10:43,-1.04,0.29,-0.15,37.94,14.28,-16.03,
4:10:43,-1.05,0.27,-0.17,35.21,-4.83,-14.77,
4:10:43,-1.06,0.27,-0.19,38.43,-19.25,-12.11,
4:10:43,-1.04,0.24,-0.2,39.97,-26.67,-6.02,
4:10:43,-1.01,0.28,-0.2,46.55,-27.86,-5.39,
4:10:43,-1.02,0.33,-0.18,39.69,-22.47,-6.79,
4:10:43,-1.03,0.32,-0.17,33.81,-13.72,-7.84,
4:10:43,-1.01,0.33,-0.17,41.09,-8.33,-4.62,
4:10:43,-1,0.38,-0.1,57.89,1.54,-1.05,
4:10:43,-1.05,0.42,-0.04,76.02,14.21,-0.49,
4:10:43,-1.1,0.44,0,81.97,24.29,2.38,
4:10:43,-1.13,0.44,0.02,67.48,20.65,8.12,
4:10:43,-1.17,0.43,0.02,48.65,4.9,10.15,
4:10:43,-1.25,0.44,0.01,35.14,-14.91,8.4,
4:10:43,-1.33,0.42,0.05,19.04,-42.7,16.31,
4:10:43,-1.41,0.41,0.13,2.45,-75.32,29.96,
4:10:43,-1.43,0.4,0.26,-25.9,-87.43,41.23,
4:10:43,-1.42,0.31,0.24,-44.8,-94.57,52.22,
4:10:43,-1.36,0.19,0.08,-53.27,-102.76,57.75,
4:10:43,-1.24,0.14,-0.09,-66.57,-104.79,60.06,
4:10:43,-1.19,0.15,-0.19,-85.61,-95.48,60.41,
4:10:43,-1.17,0.12,-0.31,-84.28,-87.08,60.2,
4:10:43,-1.23,0.11,-0.33,-67.69,-83.86,48.44,
4:10:43,-1.26,0.01,-0.37,-42.56,-79.03,33.32,
4:10:43,-1.23,-0.15,-0.38,-11.06,-72.03,32.62,
4:10:43,-1.17,-0.27,-0.33,11.2,-63.63,45.99,
4:10:43,-1.18,0.32,-0.09,-14.49,-44.38,11.69,
4:10:43,-1.07,-0.32,-0.18,-52.15,-27.02,38.43,
4:10:43,-1.18,-0.19,-0.08,-43.89,-23.24,61.67,
4:10:43,-1.28,0,-0.04,-41.51,-40.32,39.13,
4:10:43,-1.23,-0.12,-0.07,-27.86,-74.55,36.26,
4:10:43,-1.12,-0.1,-0.01,-18.27,-85.26,28.98,
4:10:43,-0.96,-0.13,-0.05,-12.32,-81.41,25.97,
4:10:43,-0.9,-0.11,-0.03,-14.07,-73.08,30.8,
4:10:43,-0.86,-0.04,-0.02,-26.88,-58.66,32.9,
4:10:43,-0.88,-0.05,-0.04,-27.86,-49.21,35.77,
4:10:43,-0.94,-0.05,-0.01,-30.94,-39.55,40.11,
4:10:43,-0.91,-0.06,-0.07,-37.73,-34.23,50.96,
4:10:43,-0.93,0.04,-0.08,-36.12,-28.21,48.37,
4:10:43,-0.93,0.07,-0.12,-47.18,-22.96,58.52,
4:10:43,-0.89,0.11,-0.09,-71.33,-14.35,72.03,
4:10:43,-0.86,0.24,-0.05,-92.68,0.35,67.76,
4:10:43,-0.88,0.2,-0.09,-89.25,3.78,57.47,
4:10:43,-0.88,0.14,-0.1,-67.62,-7.14,56.98,
4:10:43,-0.85,0.11,-0.06,-49.84,-12.11,57.05,
4:10:43,-0.78,0.07,-0.04,-53.41,-7.77,56.21,
4:10:43,-0.74,-0.09,-0.01,-46.83,-2.24,54.6,
4:10:43,-0.73,-0.18,0.04,-41.72,3.64,49.63,
4:10:43,-0.7,-0.21,0.07,-31.08,5.11,41.44,
4:10:43,-0.68,-0.17,0.09,-21.91,7.42,32.06,
4:10:43,-0.67,-0.15,0.06,-13.65,12.04,24.57,
4:10:43,-0.7,-0.11,0.03,-6.3,14.35,16.31,
4:10:43,-0.71,-0.05,0.02,-3.85,16.1,9.87,
4:10:43,-0.73,-0.02,0.02,4.27,17.36,3.78,
4:10:43,-0.73,0.05,0.02,8.54,22.26,0.98,
4:10:43,-0.77,0.07,0,11.2,24.08,-2.87,
4:10:43,-0.79,0.11,0.01,11.48,24.78,-4.83,
4:10:43,-0.81,0.14,0.06,11.27,28.14,-9.8,
4:10:43,-0.83,0.18,0.15,6.72,31.64,-17.36,
4:10:43,-0.89,0.25,0.2,-5.25,32.9,-22.33,
4:10:43,-0.95,0.28,0.21,-12.95,27.93,-26.88,
4:10:43,-0.96,0.35,0.24,-23.87,26.39,-27.86,
4:10:43,-0.95,0.47,0.27,-38.08,32.41,-26.88,
4:10:43,-0.98,0.51,0.25,-46.76,39.97,-18.13,
4:10:43,-1.04,0.57,0.25,-44.38,43.19,-6.79,
4:10:43,-1.09,0.64,0.27,-40.67,44.59,6.72,
4:10:43,-1.1,0.75,0.29,-41.65,51.45,14.7,
4:10:43,-1.1,0.79,0.28,-35.07,56.91,18.76,
4:10:43,-1.11,0.75,0.26,-23.94,55.58,17.57,
4:10:43,-1.09,0.59,0.28,-20.93,47.81,16.24,
4:10:43,-1.08,0.53,0.34,-24.78,41.72,16.24,
4:10:43,-1.06,0.47,0.37,-35.49,38.85,15.75,
4:10:43,-1.06,0.4,0.29,-52.5,38.92,11.62,
4:10:43,-1.08,0.29,0.17,-71.4,43.75,1.61,
4:10:43,-1.15,0.11,0.04,-75.95,38.01,-4.13,
4:10:43,-1.14,0.01,-0.01,-57.54,27.51,-7.07,
4:10:43,-1.02,-0.01,-0.01,-30.59,23.38,-6.09,
4:10:43,-0.87,0,-0.07,-20.65,32.13,-5.25,
4:10:43,-0.9,-0.1,-0.28,-15.82,36.96,-10.71,
4:10:43,-1.24,-0.33,-0.41,9.17,36.75,-18.83,
4:10:43,-1.65,-0.24,-0.07,10.22,55.23,-28.42,
4:10:43,-2.35,0.18,0.7,-40.11,21.63,-33.67,
4:10:43,-2.05,0.16,0.24,55.65,-44.31,7.77,
4:10:43,-1.27,0.41,-0.34,55.58,-52.15,0.35,
4:10:43,-0.77,0.11,-0.41,48.44,-40.6,-13.65,
4:10:43,-0.55,-0.14,-0.38,61.25,-34.72,-2.52,
4:10:43,-0.47,-0.22,-0.33,82.32,-44.73,4.97,
4:10:43,-0.5,-0.21,-0.29,97.51,-60.48,-2.87,
4:10:43,-0.73,-0.22,-0.26,109.69,-76.65,-19.74,
4:10:43,-0.74,-0.23,-0.22,119,-82.39,-36.19,
4:10:43,-0.85,-0.23,-0.16,120.54,-76.51,-46.34,
4:10:43,-0.97,-0.27,-0.13,115.29,-60.83,-44.87,
4:10:43,-1.08,-0.27,-0.18,118.65,-45.85,-36.61,
4:10:43,-1.16,-0.15,-0.32,135.59,-47.88,-34.86,
4:10:43,-1.18,0.74,-0.2,110.46,-69.93,-89.39,
4:10:43,-0.56,1.46,-0.27,-17.78,-51.03,-197.89,
4:10:43,-0.78,0.04,-0.44,-8.19,-38.08,-124.95,
4:10:43,-1.05,-0.01,-0.17,-7.21,0.07,1.26,
4:10:43,-1.15,0.09,-0.16,-14.35,42.63,36.75,
4:10:43,-0.97,0.05,-0.14,-9.94,74.62,56.14,
4:10:43,-0.93,0.06,-0.17,-8.54,82.53,48.86,
4:10:43,-0.91,0.03,-0.16,-6.86,72.66,26.39,
4:10:43,-0.87,-0.02,-0.12,-2.17,63.77,8.54,
4:10:43,-0.88,-0.03,-0.08,5.81,62.65,-1.47,
4:10:43,-0.9,-0.05,-0.07,10.85,64.96,-3.08,
4:10:43,-0.93,-0.01,-0.08,10.5,64.75,-3.71,
4:10:43,-0.94,0.01,-0.09,8.89,63.84,-3.71,
4:10:43,-0.94,0.02,-0.1,6.23,61.18,-2.87,
4:10:43,-0.94,0.06,-0.1,-6.58,64.47,-2.24,
4:10:43,-0.96,0.07,-0.14,-23.94,68.88,-1.82,
4:10:43,-1.01,0.09,-0.19,-36.33,68.04,6.37,
4:10:43,-1.06,0.14,-0.22,-42.42,61.11,14.98,
4:10:43,-1.06,0.22,-0.22,-49.07,51.1,20.79,
4:10:43,-1.03,0.28,-0.23,-56.35,35.35,19.53,
4:10:43,-0.95,0.27,-0.17,-50.89,27.79,24.5,
4:10:43,-0.92,0.32,-0.15,-44.8,22.26,33.39,
4:10:43,-0.9,0.37,-0.11,-48.51,19.88,41.79,
4:10:43,-0.87,0.39,-0.08,-49.63,25.06,44.31,
4:10:43,-0.86,0.42,-0.04,-42.7,38.01,38.5,
4:10:43,-0.85,0.42,-0.04,-27.44,51.45,25.48,
4:10:43,-0.87,0.45,-0.07,-6.72,63.56,3.36,
4:10:43,-0.92,0.42,-0.1,17.57,70.42,-17.92,
4:10:43,-0.98,0.35,-0.14,29.33,67.97,-22.12,
4:10:43,-1.01,0.3,-0.17,36.26,56.91,-17.78,
4:10:43,-1.03,0.28,-0.16,39.48,42.98,-14.49,
4:10:43,-1.03,0.28,-0.12,39.27,34.23,-18.2,
4:10:43,-1.01,0.26,-0.09,30.24,34.72,-22.68,
4:10:43,-0.96,0.21,-0.05,0.84,40.04,-21.42,
4:10:43,-0.93,0.22,-0.06,3.78,41.93,-19.25,
4:10:43,-0.9,0.22,-0.07,3.71,35.35,-19.25,
4:10:43,-0.86,0.23,-0.06,26.32,28.98,-19.6,
4:10:43,-0.86,0.29,-0.07,55.37,20.51,-15.68,
4:10:43,-0.9,0.35,-0.13,73.64,0.42,-6.16,
4:10:43,-0.91,0.44,-0.14,78.05,-26.04,4.97,
4:10:43,-0.91,0.38,-0.14,72.73,-49.56,30.52,
4:10:43,-0.89,0.44,-0.11,66.57,-61.39,50.19,
4:10:43,-0.89,0.52,-0.12,59.01,-62.65,64.61,
4:10:43,-0.92,0.62,-0.1,41.58,-55.37,67.62,
4:10:43,-0.95,0.66,-0.1,21.91,-39.27,61.53,
4:10:43,-0.98,0.71,-0.1,1.26,-20.3,54.25,
4:10:43,-1.01,0.71,-0.11,-22.75,-1.96,48.02,
4:10:43,-1.08,0.67,-0.09,-19.25,18.55,44.59,
4:10:43,-1.15,0.63,-0.03,5.04,47.53,51.94,
4:10:43,-1.27,0.61,0.02,47.11,81.27,61.25,
4:10:43,-1.6,0.41,-0.07,144.62,47.25,73.64,
4:10:43,-2.25,0.86,0.42,116.41,-155.96,72.03,
4:10:43,-1.56,0.77,0.72,2.73,-196.63,54.18,
4:10:43,-1.11,0.45,0.09,-33.32,-137.41,57.54,
4:10:43,-1.08,0.38,-0.32,-44.73,-121.38,57.75,
4:10:43,-1.09,0.27,-0.47,-39.55,-114.59,70.84,
4:10:43,-1.14,0.22,-0.46,-6.02,-107.73,74.34,
4:10:43,-1.15,0.24,-0.26,30.24,-82.39,64.68,
4:10:43,-1.1,0.22,-0.02,13.3,-41.09,58.94,
4:10:43,-1.12,0.1,-0.02,-13.3,-26.81,58.03,
4:10:43,-1.16,-0.03,-0.03,-24.15,-36.12,61.11,
4:10:43,-1.21,-0.09,-0.03,-8.96,-48.86,58.66,
4:10:43,-1.22,-0.08,-0.1,29.05,-61.6,53.2,
4:10:43,-1.13,0.07,-0.04,56.14,-71.4,40.81,
4:10:43,-1.03,0.18,-0.03,38.29,-67.2,24.78,
4:10:43,-0.99,0.14,-0.08,2.1,-60.48,25.48,
4:10:43,-0.96,0.16,-0.1,-21.28,-49.63,26.6,
4:10:43,-0.92,0.19,-0.1,-13.79,-33.11,27.51,
4:10:43,-0.86,0.28,-0.11,-6.65,-25.06,30.52,
4:10:43,-0.85,0.33,-0.13,-3.57,-24.71,34.93,
4:10:43,-0.85,0.25,-0.14,21.84,-28.56,40.11,
4:10:43,-0.85,0.31,-0.11,48.09,-31.99,45.15,
4:10:43,-0.86,0.36,-0.05,40.04,-34.37,56.56,
4:10:43,-0.85,0.39,0,22.4,-34.09,66.01,
4:10:43,-0.84,0.41,-0.01,9.52,-26.18,66.99,
4:10:43,-0.82,0.4,0,-7.42,-12.04,64.47,
4:10:43,-0.78,0.4,-0.08,-27.93,7.21,55.37,
4:10:43,-0.73,0.29,-0.12,-33.25,18.34,55.09,
4:10:43,-0.7,0.33,-0.12,-55.23,32.83,53.06,
4:10:43,-0.74,0.26,-0.15,-73.43,38.29,40.11,
4:10:43,-0.79,0.1,-0.08,-72.59,35.49,32.62,
4:10:43,-0.86,0.03,0,-64.89,27.16,33.46,
4:10:43,-0.82,0.02,0.03,-57.54,22.54,25.06,
4:10:43,-0.75,0.02,0.03,-40.04,23.38,18.62,
4:10:43,-0.73,0.1,0.03,-28.63,28.56,14.28,
4:10:43,-0.73,0.19,0.03,-23.24,35,10.57,
4:10:43,-0.75,0.2,0.01,-14.77,40.53,7.14,
4:10:43,-0.78,0.22,0.01,-4.62,42.56,7.07,
4:10:43,-0.83,0.27,0.01,4.55,40.67,5.67,
4:10:43,-0.85,0.33,0.03,8.12,36.82,4.69,
4:10:43,-0.86,0.37,0.06,8.26,33.11,2.52,
4:10:43,-0.89,0.39,0.09,7.07,27.86,1.68,
4:10:43,-0.89,0.46,0.14,-1.05,22.33,-0.49,
4:10:43,-0.86,0.48,0.14,-11.27,20.51,-2.38,
4:10:43,-0.84,0.51,0.13,-19.81,21.28,-5.25,
4:10:43,-0.82,0.53,0.1,-31.57,22.05,-8.26,
4:10:43,-0.81,0.53,0.08,-37.31,21.14,-10.36,
4:10:43,-0.79,0.54,0.07,-41.79,22.96,-12.04,
4:10:43,-0.76,0.55,0.05,-46.13,30.1,-12.53,
4:10:43,-0.76,0.57,0.03,-48.37,37.87,-11.2,
4:10:43,-0.77,0.58,0.02,-47.18,45.29,-7.98,
4:10:43,-0.8,0.6,0.04,-44.94,50.68,-1.19,
4:10:43,-0.83,0.61,0.08,-39.13,51.24,5.88,
4:10:43,-0.87,0.62,0.15,-31.22,47.95,9.66,
4:10:43,-0.86,0.63,0.18,-23.03,45.85,10.15,
4:10:43,-0.86,0.63,0.23,-14.98,45.99,8.61,
4:10:43,-0.91,0.61,0.25,-11.76,43.61,7.77,
4:10:43,-0.91,0.6,0.31,-14.21,42.63,6.16,
4:10:43,-0.92,0.59,0.35,-17.08,40.74,5.39,
4:10:43,-0.93,0.6,0.31,-21.63,38.85,3.29,
4:10:43,-0.94,0.57,0.12,-19.67,36.96,0.35,
4:10:43,-0.94,0.55,0.03,-11.41,38.99,0.7,
4:10:43,-0.97,0.52,-0.16,8.61,36.19,2.03,
4:10:43,-1.02,0.53,-0.3,24.57,26.32,-1.82,
4:10:43,-1.06,0.43,-0.21,33.74,17.36,-3.01,
4:10:43,-1.05,0.47,-0.05,14.35,16.03,-12.39,
4:10:43,-1.37,0.47,0.02,-26.67,33.67,-35.35,
4:10:43,-1.82,0.46,0.24,-51.03,26.32,-36.75,
4:10:43,-2.06,0.51,0.39,-26.46,-42.56,2.1,
4:10:43,-1.5,0.9,0.02,46.06,-51.38,24.43,
4:10:43,-0.95,0.81,-0.22,-14.21,-22.61,-3.85,
4:10:43,-0.65,0.2,-0.3,-16.8,5.04,-9.59,
4:10:43,-0.55,-0.04,-0.3,17.36,10.5,-2.31,
4:10:43,-0.54,-0.07,-0.33,31.78,-8.12,1.54,
4:10:43,-0.58,-0.08,-0.32,33.53,-47.11,-6.37,
4:10:43,-0.61,-0.08,-0.24,29.82,-82.18,-27.16,
4:10:43,-0.68,-0.14,-0.17,26.46,-95.2,-33.88,
4:10:43,-0.84,-0.12,-0.14,17.29,-91.28,-31.78,
4:10:43,-1.07,-0.07,-0.13,-0.35,-76.37,-28,
4:10:43,-1.27,0,-0.11,-22.05,-53.55,-23.1,
4:10:43,-1.3,0.1,-0.1,-47.04,-26.32,-19.32,
4:10:43,-1.21,0.18,-0.11,-65.03,-4.9,-17.99,
4:10:43,-1.11,0.25,-0.14,-74.2,9.03,-14.77,
4:10:43,-1.02,0.31,-0.16,-78.61,17.43,-9.52,
4:10:43,-0.96,0.32,-0.17,-74.76,22.19,-3.71,
4:10:43,-0.9,0.34,-0.17,-65.24,24.43,6.58,
4:10:43,-0.82,0.36,-0.17,-51.59,28.63,15.47,
4:10:43,-0.76,0.4,-0.17,-37.87,32.2,26.6,
4:10:43,-0.74,0.5,-0.17,-34.93,36.19,28.7,
4:10:43,-0.75,0.58,-0.17,-38.78,37.1,21.77,
4:10:43,-0.78,0.57,-0.19,-40.25,32.97,10.5,
4:10:43,-0.79,0.64,-0.18,-44.94,27.93,-8.4,
4:10:43,-0.82,0.61,-0.19,-42.84,24.85,-25.34,
4:10:43,-0.81,0.55,-0.21,-29.68,22.75,-33.95,
4:10:43,-0.8,0.49,-0.25,-3.29,20.86,-31.64,
4:10:43,-0.82,0.53,-0.28,8.33,13.37,-22.96,
4:10:43,-0.82,0.57,-0.26,9.59,6.02,-10.99,
4:10:43,-0.82,0.56,-0.23,21.7,3.15,-1.05,
4:10:43,-0.81,0.56,-0.19,41.79,6.58,2.1,
4:10:43,-0.8,0.56,-0.17,59.29,12.6,3.36,
4:10:43,-0.8,0.55,-0.18,73.85,13.44,5.53,
4:10:43,-0.79,0.55,-0.16,85.05,10.01,4.13,
4:10:43,-0.76,0.53,-0.11,87.15,15.05,6.02,
4:10:43,-0.76,0.5,-0.13,94.57,20.51,10.08,
4:10:43,-0.77,0.51,-0.12,99.19,24.64,11.06,
4:10:43,-0.8,0.47,-0.12,99.26,27.44,12.04,
4:10:43,-0.82,0.41,-0.13,104.51,31.85,15.4,
4:10:43,-0.86,0.38,-0.17,119.35,34.23,13.44,
4:10:43,-0.92,0.36,-0.21,137.48,33.74,7.42,
4:10:43,-0.97,0.35,-0.23,155.61,31.22,-2.52,
4:10:43,-0.97,0.33,-0.2,165.2,29.89,-9.24,
4:10:43,-0.96,0.35,-0.14,155.33,34.23,-12.95,
4:10:43,-0.94,0.35,-0.1,131.6,40.11,-13.3,
4:10:43,-0.93,0.35,-0.11,107.66,43.54,-16.94,
4:10:43,-0.94,0.39,-0.09,85.54,45.36,-25.2,
4:10:43,-0.92,0.41,-0.07,60.41,50.54,-33.46,
4:10:43,-0.91,0.43,-0.05,32.06,56.42,-38.15,
4:10:43,-0.9,0.45,-0.04,-12.67,61.88,-40.39,
4:10:43,-0.87,0.47,-0.04,-22.05,66.01,-40.46,
4:10:43,-0.86,0.51,-0.06,-37.87,66.5,-37.87,
4:10:43,-0.85,0.55,-0.1,-45.71,61.18,-32.83,
4:10:43,-0.86,0.6,-0.12,-48.02,51.73,-25.13,
4:10:43,-0.86,0.61,-0.12,-34.93,41.86,-10.15,
4:10:43,-0.84,0.63,-0.09,-8.12,32.69,11.83,
4:10:43,-0.84,0.68,-0.13,26.04,19.53,25.83,
4:10:43,-0.82,0.72,-0.13,62.72,-2.8,36.61,
4:10:43,-0.81,0.79,-0.12,83.16,-26.11,39.97,
4:10:43,-0.76,0.83,-0.09,91.63,-50.47,37.31,
4:10:43,-0.73,0.85,-0.04,86.31,-58.38,31.08,
4:10:43,-0.71,0.91,-0.01,69.02,-52.64,24.15,
4:10:43,-0.72,0.94,0,22.54,-38.71,16.66,
4:10:43,-0.74,0.94,0,-9.45,-25.2,9.38,
4:10:43,-0.76,0.93,0.01,-27.93,-11.13,3.15,
4:10:43,-0.83,0.91,-0.02,-26.25,-7.07,-2.8,
4:10:43,-0.92,0.85,-0.03,-7.98,-21.49,6.86,
4:10:43,-1,0.85,0,12.53,-51.03,24.5,
4:10:43,-1.09,0.92,0.15,5.67,-90.44,42.42,
4:10:43,-1.09,0.93,0.33,-21.91,-116.83,49.35,
4:10:43,-0.99,0.92,0.37,-53.62,-101.64,47.18,
4:10:43,-0.9,0.88,0.17,-95.97,-51.03,50.68,
4:10:43,-0.91,0.78,-0.08,-135.1,-30.8,61.25,
4:10:43,-0.97,0.72,-0.24,-152.74,-30.8,73.08,
4:10:43,-1.03,0.68,-0.3,-151.48,-40.81,77.49,
4:10:43,-1.11,0.64,-0.3,-143.99,-47.74,74.62,
4:10:43,-1.19,0.57,-0.31,-130.62,-42.63,72.31,
4:10:43,-1.31,0.5,-0.39,-108.29,-36.19,70.35,
4:10:43,-1.42,0.42,-0.45,-75.32,-38.92,63.56,
4:10:43,-1.47,0.33,-0.47,-29.82,-47.25,50.05,
4:10:43,-1.43,0.24,-0.42,20.51,-52.01,23.17,
4:10:43,-1.29,0.17,-0.28,53.97,-47.46,8.05,
4:10:43,-1.11,0.12,-0.12,55.44,-38.99,3.22,
4:10:43,-0.95,0.1,0,25.62,-62.44,22.33,
4:10:43,-0.81,0.16,0.19,8.75,-79.8,48.79,
4:10:43,-0.84,0.35,0.24,-2.87,-59.29,51.73,
4:10:43,-0.96,0.39,0.07,-11.13,-48.58,41.3,
4:10:43,-0.97,0.35,-0.07,-0.91,-57.89,37.94,
4:10:43,-0.92,0.35,-0.11,9.73,-60.62,33.53,
4:10:43,-0.88,0.36,-0.14,9.24,-55.72,35.77,
4:10:43,-0.82,0.41,-0.18,-2.87,-50.12,48.58,
4:10:43,-0.78,0.48,-0.18,-12.88,-42.7,58.31,
4:10:43,-0.75,0.53,-0.16,-4.69,-35.28,65.52,
4:10:43,-0.72,0.56,-0.09,18.48,-31.64,69.44,
4:10:43,-0.71,0.64,-0.01,57.96,-37.87,67.2,
4:10:43,-0.68,0.72,0.08,57.05,-20.37,70.21,
4:10:43,-0.67,0.66,0.12,13.72,-10.85,73.64,
4:10:43,-0.72,0.54,0.07,-42.07,23.52,71.68,
4:10:43,-0.8,0.33,-0.08,-68.46,40.04,63.49,
4:10:43,-0.82,0.14,-0.16,-52.15,36.47,58.66,
4:10:43,-0.83,0.1,-0.1,-35.21,27.02,58.66,
4:10:43,-0.85,0.09,-0.05,-24.08,18.2,53.55,
4:10:43,-0.8,0.12,-0.02,-18.06,15.05,38.99,
4:10:43,-0.75,0.11,-0.04,-9.73,13.86,29.61,
4:10:43,-0.71,0.15,-0.04,-2.38,15.12,23.1,
4:10:43,-0.71,0.24,-0.04,3.64,15.4,14.07,
4:10:43,-0.7,0.29,-0.03,9.94,15.82,8.47,
4:10:43,-0.7,0.33,-0.01,16.24,15.96,4.62,
4:10:43,-0.7,0.37,0,20.72,17.43,0.21,
4:10:43,-0.69,0.4,0.02,21.84,21.91,-6.65,
4:10:43,-0.7,0.44,0.07,19.25,25.2,-12.74,
4:10:43,-0.71,0.48,0.13,11.69,27.72,-18.41,
4:10:43,-0.69,0.52,0.18,5.53,33.88,-24.64,
4:10:43,-0.68,0.61,0.2,-4.48,40.81,-31.5,
4:10:43,-0.68,0.68,0.17,-14.49,42.49,-36.75,
4:10:43,-0.66,0.74,0.14,-21.98,42.98,-39.34,
4:10:43,-0.62,0.81,0.1,-24.08,47.32,-38.71,
4:10:43,-0.61,0.92,0.08,-22.96,50.54,-36.68,
4:10:43,-0.62,1.01,0.11,-18.76,51.45,-30.52,
4:10:59,-0.34,0.77,-0.27,24.92,-0.49,-25.9,
4:10:59,-0.27,0.73,-0.14,28.28,15.96,-37.87,
4:10:59,-0.26,0.77,-0.04,37.8,37.52,-41.16,
4:10:59,-0.52,1.06,0,53.55,39.62,-21.14,
4:10:59,-0.83,1.72,0.2,51.94,-23.38,28.49,
4:10:59,-0.74,2.19,-0.01,11.34,-67.55,62.79,
4:10:59,-0.48,2.36,-0.14,-62.72,-68.95,66.01,
4:10:59,-0.18,2.08,-0.13,-39.2,-36.82,37.38,
4:10:59,-0.04,1.48,-0.12,-25.48,-7.21,-3.01,
4:10:59,-0.11,0.83,-0.08,-4.06,4.41,-21.7,
4:10:59,-0.25,0.5,-0.1,-5.18,-4.97,-19.11,
4:10:59,-0.33,0.38,-0.09,-35.49,-31.78,-15.12,
4:10:59,-0.36,0.31,-0.07,-68.6,-54.6,-13.09,
4:10:59,-0.4,0.28,-0.03,-92.61,-68.6,-11.62,
4:10:59,-0.45,0.28,0.02,-96.04,-75.18,-4.69,
4:10:59,-0.52,0.39,0.05,-75.95,-68.67,5.95,
4:10:59,-0.61,0.62,0.02,-44.73,-58.31,6.58,
4:10:59,-0.71,0.87,-0.04,-1.33,-52.36,-3.92,
4:10:59,-0.71,1.07,-0.08,34.37,-47.67,-12.81,
4:10:59,-0.76,1.26,-0.13,47.39,-43.47,-28.63,
4:10:59,-0.72,1.34,-0.13,13.3,-35.49,-45.85,
4:10:59,-0.58,1.14,-0.1,-32.27,-20.09,-49.07,
4:10:59,-0.41,0.82,-0.08,-55.37,5.74,-34.65,
4:10:59,-0.3,0.64,-0.08,-60.48,33.67,-15.47,
4:10:59,-0.25,0.61,-0.1,-57.47,55.02,-6.72,
4:10:59,-0.21,0.64,-0.12,-53.48,73.15,-8.82,
4:10:59,-0.21,0.76,-0.15,-54.25,87.99,-19.88,
4:10:59,-0.25,0.88,-0.22,-56.35,92.33,-28.14,
4:10:59,-0.34,1.02,-0.31,-61.67,55.86,-38.08,
4:10:59,-0.43,1.08,-0.31,-68.32,38.64,-49.84,
4:10:59,-0.43,1.1,-0.23,-76.3,24.15,-57.96,
4:10:59,-0.36,1.08,-0.15,-89.32,19.46,-52.36,
4:10:59,-0.3,1.07,-0.15,-103.25,16.17,-52.43,
4:10:59,-0.19,0.98,-0.08,-101.92,26.88,-45.43,
4:10:59,-0.14,0.95,0,-98.35,55.02,-37.94,
4:10:59,-0.14,1,-0.03,-91.7,77.21,-37.66,
4:10:59,-0.15,0.96,-0.18,-68.88,73.5,-38.64,
4:10:59,-0.12,0.88,-0.28,-22.89,48.93,-26.25,
4:10:59,-0.18,1.04,-0.35,-3.57,-7.14,-21.35,
4:10:59,-0.21,1.27,-0.27,-17.36,-68.6,-35.77,
4:10:59,-0.17,1.27,-0.12,-41.09,-105.98,-65.38,
4:10:59,-0.1,0.96,-0.11,-21.28,-122.5,-80.99,
4:10:59,-0.08,0.87,0.05,25.69,-114.59,-78.33,
4:10:59,-0.16,0.89,0.09,46.48,-105.7,-80.57,
4:10:59,-0.22,0.94,0.12,36.61,-102.69,-91.42,
